OBJECT,FULLOBJECT,THEME,TITLE,ABSTRACT,METADATA URL
tdr_site_link,tdr_site_link_line,natres,Transfer Development Right Program Site Connections,The lines show connections between TDR Site properties. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=tdr_site_link
tname,tname,transportation,Metro TNAME Table in King County,Table that stores unique names for links in TNET ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=tname
tnr2016,tnr2016_line,transportation,Maint.ROADS.TNR2016_line,Location of the 2016 Council-adopted Transportation Needs projects for King County including funded  ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=tnr2016
topo_basin_kc,topo_basin_kc_area,hydro,Basin boundaries derived from terrain data - King County only,DRNBASIN is replaced with a higher detail TOPO_CATCHMENT. The difference between the two is DRNBASIN ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=topo_basin_kc
topo_watershed_kc,topo_watershed_kc_area,hydro,Watershed boundaries derived from terrain data - King County only,DRNBASIN is replaced with a higher detail TOPO_CATCHMENT. The difference between the two is DRNBASIN ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=topo_watershed_kc
topo_wria_kc,topo_wria_kc_area,hydro,Watershed boundaries derived from terrain data - King County only,DRNBASIN is replaced with a higher detail TOPO_CATCHMENT. The difference between the two is DRNBASIN ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=topo_wria_kc
tracts00,tracts00_area,census,Census 2000 Tracts,Census Bureau Tracts for King County conflated to Assessor Land Record Geodatabase ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=tracts00
tracts00_shore,tracts00_shore_area,census,Census 2000 Tracts - Major WTRBDY Features Removed,Census Bureau Tracts for King County conflated to Assessor Land Record Geodatabase ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=tracts00_shore
tracts10,tracts10_area,census,2010 Census Tracts for King County - Conflated to Parcels,The TIGER/Line Files are shapefiles and related database files (.dbf) that are an extract of selecte ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=tracts10
tracts10_shore,tracts10_shore_area,census,2010 Census Tracts for King County - Conflated to Parcels - Major Waterbodies Erased,The TIGER/Line Files are shapefiles and related database files (.dbf) that are an extract of selecte ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=tracts10_shore
traffic_count_locations,traffic_count_locations_point,transportation,Traffic Count Locations,Traffic Count locations for unincorporated areas of King County with ten years of historical data. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=traffic_count_locations
trafficcamera,trafficcamera_point,transportation,King County and WSDOT Traffic Cameras,Locations of traffic cameras in unincorporated King County as well as cameras maintained by WSDOT. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=trafficcamera
trafficcurb,trafficcurb_line,transportation,Traffic Curb maintained by King County Roads Division,Traffic curb is a concrete border forming part of a traffic island on the street. An extruded curb i ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=trafficcurb
trafficisland,trafficisland_line,transportation,Traffic Island maintained by King County Roads Division,A traffic island is a solid or painted object in a road that channelizes traffic. It can also be a n ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=trafficisland
trail,trail_line,recreatn,Trails in King County,Location of trails in King County. City trails and private trails may not be complete. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=trail
trans_network,trans_network_line,transportation,Metro Transportation Network (TNET) in King County,Transportation features including rail; trails and pedestrian walkways with address ranges and names ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=trans_network
trans_network_bike,trans_network_bike_line,transportation,Metro Transportation Network (TNET) in King County for Bicycle Mode,Transportation features including rail; trails and pedestrian walkways with address ranges and names ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=trans_network_bike
trans_network_bus,trans_network_bus_line,transportation,Metro Transportation Network (TNET) in King County for Bus Mode,Transportation features including rail; trails and pedestrian walkways with address ranges and names ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=trans_network_bus
trans_network_car,trans_network_car_line,transportation,Metro Transportation Network (TNET) in King County for Car Mode,Transportation features including rail; trails and pedestrian walkways with address ranges and names ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=trans_network_car
trans_network_equest,trans_network_equest_line,transportation,Metro Transportation Network (TNET) in King County for Equestrian Mode,Transportation features including rail; trails and pedestrian walkways with address ranges and names ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=trans_network_equest
trans_network_ferry,trans_network_ferry_line,transportation,Metro Transportation Network (TNET) in King County for Ferry Mode,Transportation features including rail; trails and pedestrian walkways with address ranges and names ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=trans_network_ferry
trans_network_ped,trans_network_ped_line,transportation,Metro Transportation Network (TNET) in King County for Pedestrian Mode,Transportation features including rail; trails and pedestrian walkways with address ranges and names ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=trans_network_ped
trans_network_rail,trans_network_rail_line,transportation,Metro Transportation Network (TNET) in King County for Railway Mode,Transportation features including rail; trails and pedestrian walkways with address ranges and names ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=trans_network_rail
trans_tlink_tmode,trans_tlink_tmode,transportation,Metro Transportation Network (TNET) Modes in King County,Points that represent all modes for each Transportation Link. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=trans_tlink_tmode
transit_centers,transit_centers_point,transportation,King County Metro Transit Centers ,Metro Transit Centers within King County. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=transit_centers
transit_planning_boundaries,transit_planning_boundaries_area,transportation,Metro Transit Planning Boundaries in King County,Metro Transit Planning Area within King County ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=transit_planning_boundaries
transit_reroutes,transit_reroutes_line,transportation,Metro Transit Reroutes in King County,King County Metro Transit Adverse Weather Reroutes. This shows the portion of the Adverse Weather Re ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=transit_reroutes
transitroute,transitroute_line,transportation,King County Metro Routes ,King County Metro route footprint. A portion of the scheduled operation of a transit vehicle that is ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=transitroute
transitstop,transitstop_point,transportation,King County Metro Stops,On-street location where transit vehicles stop inline to pick-up and discharge passengers. It has a  ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=transitstop
trashrack,trashrack_point,transportation,Trashrack maintained by King County Roads Division,A trash rack is a wooden or metal structure; frequently supported by masonry; that prevents water-bo ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=trashrack
travelshed,travelshed_area,transportation,Maint.ROADS.TRAVELSHED_area,A concurrency travel shed is a geographic area within unincorporated King County where all developme ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=travelshed
tribal_lands,tribal_lands_area,politicl,Tribal Lands in King County,Lands under native american jurisdiction. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=tribal_lands
trolley,trolley_line,transportation,Metro Trolley in King County,Streets with overhead trolley wire derived from kcsn. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=trolley
tsp_signal,tsp_signal_point,transportation,King County Metro Signal,Inventory of traffic signal controllers including owning jurisdiction associated with the Transporta ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=tsp_signal
tunnel,tunnel_area,transportation,Metro Tunnel in King County,Polygons representing Metro Transit Tunnel in downtown Seattle. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=tunnel
uac,uac_area,planning,Unincorporated Area Councils,Delineates area participating in the Unincorporated Area Council. Unincorporated Area Councils are f ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=uac
uplowtribbas,uplowtribbas_area,hydro,Critical Areas Ordinance Basin Delineations,Upper and lower basin designations for tributary streams under the KC 2004 Critical Areas Ordinance. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=uplowtribbas
urban_growth,urban_growth_area,planning,Urban Growth Areas for King County,Current King County Urban Growth Area Boundaries. The Comprehensive Plan designates an UGA which inc ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=urban_growth
urban_growth_1994,urban_growth_1994_area,planning,Urban Growth Area Designation; Historic 1994,Urban and Rural Designated areas of King County as established in the 1994 King County Comprehensive ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=urban_growth_1994
urban_separator,urban_separator_area,planning,Urban Separators under King County Countywide Planning Policies,Urban separators are corridors of land that define community or municipalidentities and boundaries;  ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=urban_separator
veterans_human_services_levy,veterans_human_services_levy_point,pubsafe,UnknownTitle0,UnknownAbstract0 ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=veterans_human_services_levy
votdst,votdst_area,district,Voting Districts of King County,This data layer describes the boundaries; name; and number of voters of voting precincts of King Cou ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=votdst
washco,washco_area,politicl,Washington Counties (no water),Political county boundaries for Washington state. Also as KINGCO for King County only. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=washco
washsh,washsh_area,politicl,Washington Counties with Natural Shoreline,County boundaries for Washington state; with Puget Sound removed; showing coastal shoreline. Also as ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=washsh
waste_hauler_service,waste_hauler_service_area,utility,Waste Hauler Service Areas,Private waste hauler service area collection boundaries ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=waste_hauler_service
wetlands,wetlands_area,enviro,Wetlands defined from Critical Area Ordinance surveys in King County,Documented wetlands in King County; WA. Attributes include the date captured and other details for e ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=wetlands
wildnet96,wildnet96_line,enviro,Wildlife Habitat Network,Wildlife Habitat Network as modified in 1996 ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=wildnet96
wsdst,wsdst_area,district,Water and Sewer Districts of King County,Combined water and sewer utility district boundaries in King County ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=wsdst
wtdflowbsn,wtdflowbsn_area,utility,Wastewater Flow Basins: Flow Direction of The Service Area,Wastewater Sewer flow basins; the delineated areas are derived from mdlbsn boundaries and show where ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=wtdflowbsn
