CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1701079,16000102940,2016102940,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/25/2016 03:27:43 AM,LAKE CITY WY NE / NE 107 ST,L,L3,1000.2001,-122.301636,47.7067,"(47.7067, -122.301636)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,03/25/2016 02:27:40 AM
1701080,16000102899,2016102899,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 03:26:55 AM,2XX BLOCK OF W HIGHLAND DR,Q,Q3,7000.6002,-122.35988,47.629585,"(47.629585, -122.35988)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,03/25/2016 01:08:27 AM
1701077,16000102944,2016102944,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",03/25/2016 03:26:46 AM,57XX BLOCK OF 24 AV NW,B,B1,4700.4005,-122.38759,47.67055,"(47.67055, -122.38759)",TRESPASS,TRESPASS,TRESPASS,
1701078,16000102942,2016102942,130,PROPERTY DESTRUCTION,PROPERTY DAMAGE,PROPERTY DAMAGE,03/25/2016 03:25:06 AM,CHERRY ST / 1 AV,K,K1,8100.1035,-122.33428,47.602554,"(47.602554, -122.33428)",PROPERTY - DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,03/25/2016 02:19:28 AM
1701076,16000102955,2016102955,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 03:23:19 AM,96XX BLOCK OF 20 AV SW,F,F2,11402.2020,-122.35919,47.516445,"(47.516445, -122.35919)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,
1701033,16000102961,2016102961,282,"SUSPICIOUS CIRCUMSTANCES - BUILDING (OPEN DOOR, ETC.)",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 03:22:08 AM,52XX BLOCK OF BROOKLYN AV NE,U,U1,4400.4001,-122.31417,47.6675,"(47.6675, -122.31417)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701037,16000102936,2016102936,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 03:18:12 AM,LINDEN AV N / N 72 ST,J,J3,2800.3002,-122.34704,47.681046,"(47.681046, -122.34704)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701034,16000102957,2016102957,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 03:15:06 AM,10XX BLOCK OF E PIKE ST,E,E2,7500.4014,-122.318794,47.61409,"(47.61409, -122.318794)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1701081,16000102862,2016102862,101,"FORGERY, BAD CHECKS",FRAUD CALLS,FRAUD CALLS,03/25/2016 03:10:36 AM,26XX BLOCK OF 20 AV W,Q,Q1,5802.3002,-122.382065,47.644253,"(47.644253, -122.382065)","FRAUD - FORGERY,BUNCO, SCAMS, ID THEFT, ETC",FRAUD CALLS,FRAUD CALLS,03/25/2016 12:48:10 AM
1701036,16000102937,2016102937,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 03:06:58 AM,15XX BLOCK OF 1 AV S,O,O1,9300.2046,-122.3342,47.58927,"(47.58927, -122.3342)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,03/25/2016 02:11:49 AM
1701035,16000102938,2016102938,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 03:05:10 AM,AURORA AV N / N 130 ST,N,N2,600.1020,-122.34498,47.72321,"(47.72321, -122.34498)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,
1701032,16000102962,2016102962,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 03:03:48 AM,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1700999,16000102952,2016102952,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,03/25/2016 02:58:33 AM,7XX BLOCK OF 28 AV S,G,G3,8900.2006,-122.296326,47.59626,"(47.59626, -122.296326)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1701002,16000102915,2016102915,072,AUTO THEFT AND RECOVERY,AUTO RECOVERIES,AUTO THEFTS,03/25/2016 02:56:26 AM,1 AV / SPRING ST,K,K1,8100.1026,-122.33689,47.605408,"(47.605408, -122.33689)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,03/25/2016 02:01:37 AM
1701038,16000102918,2016102918,065,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,03/25/2016 02:52:31 AM,3XX BLOCK OF N 36 ST,B,B2,4800.3053,-122.35498,47.65236,"(47.65236, -122.35498)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,03/25/2016 01:41:21 AM
1701039,16000102907,2016102907,192,MISDEMEANOR WARRANT SERVICE,WARRANT CALLS,ARREST,03/25/2016 02:51:51 AM,22 AV S / S NORMAN ST,G,G3,9400.2017,-122.303276,47.593056,"(47.593056, -122.303276)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 01:11:48 AM
1701000,16000102927,2016102927,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,03/25/2016 02:43:28 AM,14XX BLOCK OF BROADWAY,E,E2,7500.4016,-122.32077,47.613518,"(47.613518, -122.32077)","NOISE - DISTURBANCE (PARTY, ETC)",DISTURBANCES,DISTURBANCES,
1700965,16000102949,2016102949,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,03/25/2016 02:42:40 AM,BELLEVUE AV E / E HARRISON ST,E,E1,7401.3009,-122.32659,47.62198,"(47.62198, -122.32659)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,
1700966,16000102922,2016102922,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,03/25/2016 02:39:26 AM,4XX BLOCK OF E OLIVE ST,E,E1,8400.3006,-122.326485,47.61634,"(47.61634, -122.326485)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,03/25/2016 01:47:30 AM
1701005,16000102806,2016102806,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 02:35:04 AM,87XX BLOCK OF PHINNEY AV N,J,J1,1701.2015,-122.35396,47.693314,"(47.693314, -122.35396)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/24/2016 11:31:06 PM
1701001,16000102925,2016102925,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 02:34:54 AM,68XX BLOCK OF 62 AV NE,U,U3,4000.1014,-122.26223,47.67889,"(47.67889, -122.26223)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 02:01:56 AM
1701331,16000102724,2016102724,065,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,03/25/2016 02:33:38 AM,1XX BLOCK OF NW 85 ST,J,J1,1701.1014,-122.359314,47.690617,"(47.690617, -122.359314)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,03/24/2016 10:29:46 PM
1701003,16000102858,2016102858,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,03/25/2016 02:33:06 AM,1XX BLOCK OF NW 85 ST,J,J1,1701.1014,-122.359314,47.690617,"(47.690617, -122.359314)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,03/24/2016 11:46:28 PM
1701004,16000102842,2016102842,050,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,03/25/2016 02:31:40 AM,50XX BLOCK OF S THISTLE ST,S,S2,11800.5007,-122.27055,47.527912,"(47.527912, -122.27055)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,03/25/2016 12:08:01 AM
1700968,16000102852,2016102852,071,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,03/25/2016 02:28:14 AM,38XX BLOCK OF S FERDINAND ST,R,R3,10300.5006,-122.284256,47.557846,"(47.557846, -122.284256)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,03/24/2016 11:40:14 PM
1700920,16000102929,2016102929,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 02:21:58 AM,BOYLSTON AV / E PINE ST,E,E2,8400.1005,-122.32342,47.61523,"(47.61523, -122.32342)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1701438,16000102819,2016102819,125,PROSTITUTION,VICE CALLS,PROSTITUTION,03/25/2016 02:20:33 AM,10 AV S / S JACKSON ST,G,G1,9100.1004,-122.31964,47.599182,"(47.599182, -122.31964)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,03/24/2016 10:26:59 PM
1700967,16000102883,2016102883,071,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,03/25/2016 02:18:29 AM,97XX BLOCK OF 3 AV NE,L,L2,1900.1002,-122.32579,47.700253,"(47.700253, -122.32579)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,
1700919,16000102932,2016102932,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 02:17:13 AM,3 AV / UNION ST,M,M3,8100.2013,-122.33689,47.608753,"(47.608753, -122.33689)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,
1700921,16000102926,2016102926,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,03/25/2016 02:16:48 AM,45XX BLOCK OF 39 AV SW,W,W2,10500.1010,-122.381454,47.562008,"(47.562008, -122.381454)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1700922,16000102924,2016102924,161,TRESPASS,TRESPASS,TRESPASS,03/25/2016 02:15:09 AM,93XX BLOCK OF AURORA AV N,N,N3,1800.3001,-122.3446,47.696724,"(47.696724, -122.3446)",TRESPASS,TRESPASS,TRESPASS,
1700930,16000102741,2016102741,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 02:09:53 AM,86XX BLOCK OF AURORA AV N,N,N3,1800.2011,-122.344536,47.69165,"(47.69165, -122.344536)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1700924,16000102879,2016102879,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,03/25/2016 02:08:55 AM,143XX BLOCK OF LINDEN AV N,N,N1,401.1001,-122.34779,47.733223,"(47.733223, -122.34779)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,03/25/2016 12:58:48 AM
1700927,16000102850,2016102850,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,03/25/2016 02:06:57 AM,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.33617,47.616055,"(47.616055, -122.33617)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,03/24/2016 11:37:55 PM
1700926,16000102861,2016102861,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 02:06:20 AM,SB / AURORA BR,B,B3,4900.2029,-122.3473,47.647602,"(47.647602, -122.3473)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/24/2016 11:46:00 PM
1700928,16000102846,2016102846,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 02:05:32 AM,M L KING JR WY S / RENTON PL S,R,R2,9500.4028,-122.29674,47.572674,"(47.572674, -122.29674)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/24/2016 11:15:41 PM
1700925,16000102877,2016102877,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 02:03:15 AM,MERIDIAN AV N / N 46 ST,B,B3,5100.1010,-122.33375,47.662125,"(47.662125, -122.33375)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 12:31:51 AM
1700931,16000102696,2016102696,100,FRAUD (INCLUDING IDENTITY THEFT),FRAUD CALLS,FRAUD CALLS,03/25/2016 01:59:55 AM,30XX BLOCK OF NE 143 ST,L,L1,100.4001,-122.29519,47.731964,"(47.731964, -122.29519)","FRAUD - FORGERY,BUNCO, SCAMS, ID THEFT, ETC",FRAUD CALLS,FRAUD CALLS,03/24/2016 08:23:04 PM
1700923,16000102912,2016102912,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,03/25/2016 01:58:23 AM,15XX BLOCK OF 1 AV S,O,O1,9300.2047,-122.3342,47.58927,"(47.58927, -122.3342)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,03/25/2016 01:27:42 AM
1700929,16000102816,2016102816,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 01:57:36 AM,87XX BLOCK OF 2 AV NW,J,J1,1701.1008,-122.35935,47.693336,"(47.693336, -122.35935)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,03/24/2016 11:36:14 PM
1700871,16000102896,2016102896,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 01:49:56 AM,8XX BLOCK OF NE 56 ST,U,U1,4500.1003,-122.31872,47.66931,"(47.66931, -122.31872)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1700873,16000102864,2016102864,071,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,03/25/2016 01:47:34 AM,XX BLOCK OF PINE ST,M,M1,8100.3006,-122.3412,47.609695,"(47.609695, -122.3412)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,
1700882,16000102642,2016102642,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 01:47:02 AM,22XX BLOCK OF N 106 ST,N,N3,1200.5011,-122.33193,47.70593,"(47.70593, -122.33193)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,03/24/2016 10:18:08 PM
1700868,16000102920,2016102920,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 01:46:30 AM,5XX BLOCK OF S DEARBORN ST,K,K3,9300.1009,-122.327034,47.595837,"(47.595837, -122.327034)",TRESPASS,TRESPASS,TRESPASS,
1700869,16000102919,2016102919,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 01:46:29 AM,2 AV / PIKE ST,M,M3,8100.3003,-122.338905,47.609283,"(47.609283, -122.338905)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1700872,16000102874,2016102874,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,03/25/2016 01:45:26 AM,14XX BLOCK OF BROADWAY,E,E2,7500.4016,-122.32077,47.613518,"(47.613518, -122.32077)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,
1700817,16000102913,2016102913,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 01:44:11 AM,5XX BLOCK OF MAYNARD AV S,K,K3,9100.2004,-122.32506,47.59793,"(47.59793, -122.32506)",THEFT OF SERVICES,OTHER PROPERTY,THEFT,
1700879,16000102727,2016102727,139,GANG GRAFFITI,PROPERTY DAMAGE,PROPERTY DAMAGE,03/25/2016 01:43:16 AM,7XX BLOCK OF NW 100 PL,N,N1,1400.3002,-122.364746,47.702007,"(47.702007, -122.364746)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",03/24/2016 09:24:03 PM
1700874,16000102835,2016102835,062,BICYCLE THEFT,THEFT,BIKE,03/25/2016 01:39:45 AM,17XX BLOCK OF 24 AV S,R,R2,9500.2030,-122.3013,47.587597,"(47.587597, -122.3013)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/24/2016 11:12:50 PM
1700870,16000102916,2016102916,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,03/25/2016 01:37:30 AM,BELLEVUE AV E / E MERCER ST,E,E1,7401.3000,-122.3266,47.624283,"(47.624283, -122.3266)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,
1700820,16000102905,2016102905,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 01:35:57 AM,26XX BLOCK OF 15 AV W,Q,Q2,5802.2005,-122.376175,47.643856,"(47.643856, -122.376175)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1700877,16000102796,2016102796,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 01:35:56 AM,19XX BLOCK OF BOREN AV,D,D3,7300.2014,-122.33337,47.61733,"(47.61733, -122.33337)",TRESPASS,TRESPASS,TRESPASS,03/24/2016 10:15:16 PM
1700824,16000102733,2016102733,050,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,03/25/2016 01:35:38 AM,50XX BLOCK OF 11 AV NE,U,U1,4400.4006,-122.31632,47.665684,"(47.665684, -122.31632)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,03/24/2016 11:33:53 PM
1701364,16000102767,2016102767,031,STRONG ARM ROBBERY,ROBBERY,ROBBERY,03/25/2016 01:35:27 AM,18XX BLOCK OF MINOR AV,D,D3,7300.2016,-122.33121,47.617226,"(47.617226, -122.33121)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,03/24/2016 09:46:55 PM
1700881,16000102643,2016102643,065,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,03/25/2016 01:34:27 AM,4XX BLOCK OF MINOR AV N,D,D3,7300.1020,-122.333,47.622543,"(47.622543, -122.333)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,03/24/2016 08:34:17 PM
1700880,16000102660,2016102660,141,LEWD CONDUCT,LIQUOR VIOLATIONS,LEWD CONDUCT,03/25/2016 01:34:07 AM,10XX BLOCK OF VALLEY ST,D,D3,6600.1031,-122.33647,47.625786,"(47.625786, -122.33647)",SEX IN PUBLIC PLACE/VIEW (INCL MASTURBATION),MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,03/24/2016 08:09:55 PM
1700875,16000102823,2016102823,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 01:33:40 AM,19XX BLOCK OF BOREN AV,D,D3,7300.2014,-122.33337,47.61733,"(47.61733, -122.33337)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,03/24/2016 10:47:47 PM
1700876,16000102815,2016102815,065,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,03/25/2016 01:31:00 AM,61XX BLOCK OF 4 AV S,O,O3,10900.2067,-122.32959,47.546696,"(47.546696, -122.32959)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,03/24/2016 10:27:47 PM
1700825,16000102711,2016102711,064,SHOPLIFT,THEFT,SHOPLIFTING,03/25/2016 01:27:07 AM,92XX BLOCK OF RAINIER AV S,S,S3,11800.6020,-122.26803,47.51985,"(47.51985, -122.26803)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,03/24/2016 08:43:56 PM
1700823,16000102810,2016102810,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 01:26:40 AM,55 AV S / S CLOVERDALE ST,S,S2,11800.1004,-122.26383,47.52677,"(47.52677, -122.26383)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/24/2016 10:18:36 PM
1700818,16000102910,2016102910,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 01:23:31 AM,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1700821,16000102903,2016102903,186,"NARCOTICS, DRUG TRAFFIC LOITERING",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,03/25/2016 01:22:34 AM,57XX BLOCK OF PHINNEY AV N,B,B2,3500.3009,-122.35439,47.67047,"(47.67047, -122.35439)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,
1700819,16000102906,2016102906,161,TRESPASS,TRESPASS,TRESPASS,03/25/2016 01:11:01 AM,21XX BLOCK OF S NORMAN ST,G,G3,9000.1014,-122.30387,47.59306,"(47.59306, -122.30387)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1700826,16000102277,2016102277,051,"BURGLARY - RESIDENTIAL, OCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,03/25/2016 01:03:12 AM,1XX BLOCK OF NW 41 ST,B,B2,4800.2023,-122.358315,47.656345,"(47.656345, -122.358315)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,03/24/2016 09:25:51 PM
1700773,16000102892,2016102892,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 01:01:04 AM,4 AV / PIKE ST,M,M3,8100.2010,-122.336685,47.610214,"(47.610214, -122.336685)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1700822,16000102895,2016102895,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 01:01:03 AM,3XX BLOCK OF DENNY WY,Q,Q3,7200.1079,-122.34964,47.61858,"(47.61858, -122.34964)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,03/25/2016 12:40:22 AM
1700774,16000102891,2016102891,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 12:59:42 AM,REPUBLICAN ST / WARREN AV N,Q,Q3,7100.2001,-122.35411,47.62327,"(47.62327, -122.35411)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1700775,16000102886,2016102886,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",03/25/2016 12:59:26 AM,5XX BLOCK OF 16 AV,G,G2,8700.1021,-122.31155,47.60711,"(47.60711, -122.31155)",TRESPASS,TRESPASS,TRESPASS,
1700746,16000102691,2016102691,051,"BURGLARY - RESIDENTIAL, OCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,03/25/2016 12:55:03 AM,130XX BLOCK OF LINDEN AV N,N,N2,401.1016,-122.34793,47.72504,"(47.72504, -122.34793)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,03/24/2016 08:29:34 PM
1700778,16000102607,2016102607,372,PROPERTY - FOUND (FOLLOW UP TO SPD CASE),"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",03/25/2016 12:52:47 AM,9XX BLOCK OF N 130 ST,N,N2,402.2,-122.34659,47.723213,"(47.723213, -122.34659)",PROPERTY - FOUND,"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",03/24/2016 10:29:53 PM
1700739,16000102893,2016102893,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 12:51:36 AM,127XX BLOCK OF LAKE CITY WY NE,L,L3,100.5005,-122.29364,47.721985,"(47.721985, -122.29364)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1700776,16000102876,2016102876,161,TRESPASS,TRESPASS,TRESPASS,03/25/2016 12:43:30 AM,17XX BLOCK OF 23 AV,C,C3,7900.1000,-122.30259,47.617374,"(47.617374, -122.30259)",TRESPASS,TRESPASS,TRESPASS,
1700777,16000102794,2016102794,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/25/2016 12:43:14 AM,3 AV / UNIVERSITY ST,M,M3,8100.2034,-122.335976,47.60776,"(47.60776, -122.335976)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,03/24/2016 10:06:02 PM
1700741,16000102869,2016102869,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 12:37:54 AM,42XX BLOCK OF BROOKLYN AV NE,U,U2,5301.3007,-122.31435,47.65907,"(47.65907, -122.31435)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",
